user_id,user_embedding
296,"0.0,0.0,0.047519013,1.2445452,0.07138191,0.0,0.59202147,0.012723342"
297,"0.0,0.0057322285,0.03746868,0.82786,0.062383875,0.0,0.7091858,0.02114896"
298,"0.0,0.0027963016,0.041446764,1.0064733,0.06590734,0.0,0.6573639,0.018197915"
299,"0.0,0.0,0.046636663,1.2099559,0.07055133,0.0,0.60210466,0.013553923"
300,"0.0,0.0,0.059793998,1.7249674,0.08236318,0.0,0.46188602,0.0017420761"
301,"0.0,0.0,0.06573635,1.957868,0.087762006,0.0,0.3981609,0.0"
302,"0.0,0.011582322,0.029487422,0.45988962,0.054855034,0.0,0.817656,0.028240256"
303,"0.0,0.0,0.04727304,1.2336885,0.071059674,0.0,0.5956211,0.013045583"
304,"0.0,0.0066284905,0.03662031,0.8063594,0.06142772,0.0,0.7146473,0.022233922"
305,"0.0,0.0,0.045228586,1.1544892,0.069319665,0.0,0.6169011,0.014785584"
306,"0.0,0.0,0.05719003,1.623208,0.08002762,0.0,0.48940685,0.0040776376"
307,"0.0,0.0,0.102755025,3.4071949,0.121411845,0.0,0.0020709038,0.0"
308,"0.0,0.006033076,0.03738502,0.83683753,0.062153567,0.0,0.70592076,0.02153679"
309,"0.0,0.0,0.04638776,1.1992273,0.07024166,0.0,0.6054154,0.013863591"
310,"0.0,0.0051663225,0.038345836,0.8754486,0.06297229,0.0,0.6953176,0.020783972"
311,"0.0,0.008436037,0.034239255,0.65769064,0.059563365,0.0,0.75796664,0.024049122"
312,"0.0,0.007075505,0.03576275,0.7250408,0.06107899,0.0,0.7388914,0.022252388"
313,"0.0,0.008487096,0.034126494,0.6772675,0.059328847,0.0,0.75227624,0.024087237"
314,"0.0,0.008918321,0.033626214,0.6110044,0.059167612,0.0,0.7712162,0.02414839"
315,"0.0,0.007302412,0.03568776,0.7300675,0.06094478,0.0,0.7370032,0.022463845"
316,"0.0,0.0,0.049999043,1.3432424,0.07371125,0.0,0.56451964,0.010393998"
317,"0.0,0.0043153823,0.039548628,0.92397594,0.06407075,0.0,0.6816404,0.019746292"
318,"0.0,0.0034529017,0.040261827,0.91269326,0.065350205,0.0,0.6849081,0.018223532"
319,"0.0,0.0073056216,0.03575339,0.74372345,0.060850486,0.0,0.7333076,0.022482866"
320,"0.0,0.00666958,0.036440372,0.7886281,0.061414376,0.0,0.72010374,0.022077784"
321,"0.0,0.0027051466,0.041472316,1.0051365,0.0657489,0.0,0.6587759,0.018329628"
322,"0.0,0.0,0.05904571,1.6961832,0.08186585,0.0,0.4684457,0.002239406"
323,"0.0,0.0,0.047283486,1.2356145,0.071173765,0.0,0.5943881,0.012931488"
324,"0.0,0.001665825,0.04287103,1.0622339,0.06721339,0.0,0.6417682,0.01685597"
325,"0.0,0.0,0.05068212,1.3694558,0.074304365,0.0,0.55760944,0.009800889"
326,"0.0,0.0115107475,0.029545574,0.41789776,0.05531626,0.0,0.82991666,0.027728168"
327,"0.0,0.01016398,0.032057364,0.5689219,0.057454377,0.0,0.7835597,0.025918128"
328,"0.0,0.01151305,0.029656038,0.39532697,0.055620104,0.0,0.8355804,0.027815579"
329,"0.0,0.011439267,0.02914713,0.34738466,0.05540397,0.0,0.85004675,0.028010279"
330,"0.0,0.0010425253,0.043531105,1.086134,0.06786275,0.0,0.6354393,0.016106652"
331,"0.0,0.0,0.04746282,1.2411853,0.07119133,0.0,0.5939463,0.01291392"
332,"0.0,0.0,0.050813127,1.374163,0.074345894,0.0,0.55677974,0.009759357"
333,"0.0,0.005318599,0.03794937,0.838525,0.062913604,0.0,0.7061045,0.020670235"
334,"0.0,0.0005371459,0.04395522,1.0987273,0.06839195,0.0,0.6321745,0.015377378"
335,"0.0,0.011458417,0.030339107,0.49804214,0.05573087,0.0,0.8049508,0.027455224"
336,"0.0,0.0,0.05598209,1.5772063,0.07897799,0.0,0.50159395,0.0051272716"
337,"0.0,0.0,0.056474503,1.5942742,0.079291895,0.0,0.49791968,0.00481336"
338,"0.0,0.0,0.047810465,1.2557884,0.07158926,0.0,0.58951724,0.012515994"
339,"0.0,0.0,0.053140197,1.4650309,0.07644605,0.0,0.53188026,0.007659208"
340,"0.0,0.005751809,0.03802112,0.8674033,0.06266597,0.0,0.6966499,0.02131186"
341,"0.0,0.0,0.049709737,1.3322017,0.07349792,0.0,0.5671499,0.010607332"
342,"0.0,0.0020163432,0.042332027,1.0416545,0.06673172,0.0,0.64756763,0.017373532"
343,"0.0,0.0,0.06945388,2.1042275,0.091214344,0.0,0.3577656,0.0"
344,"0.0,0.0060345265,0.037268285,0.82924736,0.062015194,0.0,0.70867306,0.02159208"
345,"0.0,0.0063653626,0.03675038,0.79660046,0.061680123,0.0,0.71822786,0.021850193"
346,"0.0,0.0,0.06639971,1.984366,0.08841648,0.0,0.39063597,0.0"
347,"0.0,0.0045321956,0.039063107,0.88620114,0.06403141,0.0,0.6922803,0.019475073"
348,"0.0,0.0,0.05128269,1.3926657,0.07480458,0.0,0.55147505,0.009300675"
349,"0.0,0.0114557585,0.030126292,0.5246972,0.055110134,0.0,0.7985924,0.027723102"
350,"0.0,0.0,0.04995589,1.3379784,0.07341358,0.0,0.56803775,0.010691674"
351,"0.0,0.0,0.0548789,1.5326318,0.07794392,0.0,0.51423734,0.006161332"
352,"0.0,0.0,0.051461503,1.3990049,0.074838534,0.0,0.55070937,0.009266719"
353,"0.0,0.0047579086,0.038940974,0.8977101,0.06360617,0.0,0.6889329,0.020077147"
354,"0.0,0.0052719377,0.03834311,0.8766325,0.06301548,0.0,0.6946105,0.02077172"
355,"0.0,0.0035990458,0.040531248,0.96888226,0.064940944,0.0,0.66832334,0.019164309"
356,"0.0,0.0,0.05312345,1.4640727,0.07640378,0.0,0.53263223,0.007701475"
357,"0.0,0.0019229706,0.04231641,1.0362234,0.066522375,0.0,0.6504483,0.017471213"
358,"0.0,0.01149907,0.028888453,0.26139855,0.05593281,0.0,0.8749708,0.02757613"
359,"0.0,0.0058903433,0.037353884,0.8186591,0.062241104,0.0,0.71198267,0.02129906"
360,"0.0,0.009381749,0.033253163,0.638421,0.058310367,0.0,0.763662,0.025039118"
361,"0.0,0.008997304,0.033620425,0.6459235,0.058772,0.0,0.76148105,0.024712777"
362,"0.0,0.002516129,0.04161918,1.0108029,0.06587635,0.0,0.6573006,0.018228907"
363,"0.0,0.007642726,0.035111323,0.71238315,0.060252704,0.0,0.74257123,0.023135327"
364,"0.0,0.0017304905,0.042727526,1.0559103,0.06701564,0.0,0.64407957,0.017089613"
365,"0.0,0.005408832,0.03804774,0.85574853,0.062872976,0.0,0.7008803,0.020818502"
366,"0.0,0.0,0.04849358,1.2833674,0.07231378,0.0,0.5812585,0.011791471"
367,"0.0,0.0,0.046784125,1.2162701,0.07074662,0.0,0.5993813,0.01335863"
368,"0.0,0.0,0.049883503,1.3369789,0.07342121,0.0,0.56743217,0.010684043"
369,"0.0,0.0,0.051789854,1.4124334,0.0752132,0.0,0.54670197,0.008892056"
370,"0.0,0.0,0.045896366,1.1809015,0.06986273,0.0,0.6096594,0.014242524"
371,"0.0,0.004234127,0.039452642,0.9192153,0.06393946,0.0,0.68341875,0.019833166"
372,"0.0,0.0,0.072076514,2.2071998,0.09350718,0.0,0.33006322,0.0"
373,"0.0,0.005554575,0.038178273,0.87236613,0.06294967,0.0,0.69504327,0.020907983"
374,"0.0,0.0,0.0577966,1.6480157,0.08064014,0.0,0.48215273,0.003465118"
375,"0.0,0.0022611776,0.04178568,1.0146194,0.06613103,0.0,0.65645427,0.017779939"
376,"0.0,0.0,0.056947604,1.613102,0.07975431,0.0,0.4925278,0.004350947"
377,"0.0,0.0,0.051189143,1.389057,0.07467368,0.0,0.55275285,0.009431573"
378,"0.0,0.006669611,0.03659,0.7995292,0.061417244,0.0,0.7167562,0.022168405"
379,"0.0,0.0044571054,0.03941898,0.921862,0.06401856,0.0,0.6813152,0.019887721"
380,"0.0,0.0,0.05600266,1.5767668,0.07890872,0.0,0.50225127,0.005196536"
381,"0.0,0.0,0.051612563,1.4060478,0.07509195,0.0,0.5480011,0.009013299"
382,"0.0,0.0,0.048370775,1.2756653,0.07198176,0.0,0.5848019,0.012123495"
383,"0.0,0.005188764,0.038392812,0.8794329,0.06310725,0.0,0.69358855,0.02069705"
384,"0.0,0.00100125,0.04347505,1.0853744,0.06765407,0.0,0.63605666,0.016451176"
385,"0.0,0.0013689436,0.042924404,1.0635576,0.067146264,0.0,0.64239365,0.01695899"
386,"0.0,0.005509797,0.03780319,0.8402673,0.06267577,0.0,0.7055227,0.020955648"
387,"0.0,0.0022037989,0.04212616,1.0326314,0.0665123,0.0,0.6502583,0.017592952"
388,"0.0,0.0067447,0.036372304,0.7783919,0.061317693,0.0,0.7233991,0.022179067"
389,"0.0,0.0067346813,0.036403194,0.7694806,0.061478216,0.0,0.7256396,0.022228906"
390,"0.0,1.1716969e-05,0.04457301,1.1278985,0.068604544,0.0,0.62463367,0.015500708"
391,"0.0,0.0033300184,0.04081291,0.97748387,0.065436155,0.0,0.6655091,0.018423155"
392,"0.0,0.003480197,0.040454194,0.9627321,0.06486141,0.0,0.6705658,0.0190964"
393,"0.0,0.0018020682,0.042439863,1.041242,0.066808656,0.0,0.6485004,0.017063256"
394,"0.0,0.009454073,0.033083495,0.6342304,0.058174603,0.0,0.7645441,0.02528684"
395,"0.0,0.0061263763,0.03715974,0.8107267,0.06207937,0.0,0.7137019,0.02157842"
396,"0.0,0.010822909,0.031447694,0.5636329,0.05666717,0.0,0.784902,0.026758423"
397,"0.0,0.00992118,0.032389726,0.5636782,0.057856914,0.0,0.785142,0.025607534"
398,"0.0,0.004711814,0.038989987,0.9016587,0.06359372,0.0,0.6877515,0.020165756"
399,"0.0,0.0,0.047879554,1.2591008,0.0717004,0.0,0.5882375,0.012404852"
400,"0.0,0.009621421,0.032789096,0.629624,0.057879217,0.0,0.7661822,0.025396999"
401,"0.0,0.0,0.05101251,1.3809221,0.07443414,0.0,0.555457,0.009671118"
402,"0.0,0.0036802683,0.040477227,0.9669609,0.06491188,0.0,0.6685002,0.01919337"
403,"0.0,0.0,0.06478649,1.9198879,0.08679183,0.0,0.40897098,0.0"
404,"0.0,0.0,0.046630397,1.2083912,0.070438415,0.0,0.6028967,0.013666835"
405,"0.0,0.0076239617,0.03521031,0.70049757,0.060544826,0.0,0.7455546,0.02296304"
406,"0.0,0.011641254,0.029755782,0.4382938,0.055544265,0.0,0.8217295,0.028059997"
407,"0.0,0.005504794,0.037889782,0.8539126,0.06268738,0.0,0.7012334,0.02088596"
408,"0.0,0.0,0.059363723,1.7086831,0.08197289,0.0,0.4659345,0.0021323673"
409,"0.0,0.0,0.04501847,1.1465497,0.06911766,0.0,0.6190541,0.014987596"
410,"0.0,0.0,0.05260392,1.4430628,0.07589177,0.0,0.53866935,0.008213483"
411,"0.0,0.011531702,0.029383458,0.42003256,0.055085097,0.0,0.8293847,0.02800233"
412,"0.0,0.0,0.093825206,3.055569,0.11315407,0.0,0.099315464,0.0"
413,"0.0,0.0,0.054436427,1.5167307,0.07760867,0.0,0.5179404,0.006496588"
414,"0.0,0.01146884,0.02919499,0.3267967,0.055570267,0.0,0.8557709,0.028058141"
415,"0.0,0.0034428556,0.040492713,0.9616363,0.06506266,0.0,0.6705826,0.018710187"
416,"0.0,0.0,0.049601827,1.326673,0.0732883,0.0,0.569605,0.010816954"
417,"0.0,0.0112655405,0.030734312,0.5041367,0.05617649,0.0,0.80263346,0.027149152"
418,"0.0,0.0049178954,0.038398102,0.84881455,0.06336227,0.0,0.70368814,0.020262616"
419,"0.0,0.0,0.05218643,1.4269444,0.07546705,0.0,0.5433316,0.008638207"
420,"0.0,0.0,0.046853118,1.2176,0.070665255,0.0,0.5999546,0.013439998"
421,"0.0,0.0018281816,0.04269401,1.0548155,0.06699232,0.0,0.64414215,0.017112928"
422,"0.0,0.0031682504,0.04062587,0.95056087,0.06541446,0.0,0.674683,0.01804049"
423,"0.0,0.0115813725,0.029167198,0.3556074,0.0554639,0.0,0.84721994,0.02798602"
424,"0.0,0.0,0.051131614,1.3866103,0.0746006,0.0,0.55364186,0.009504652"
425,"0.0,0.0056106327,0.037680194,0.8305922,0.0625998,0.0,0.7083421,0.021077845"
426,"0.0,0.0035102256,0.040554497,0.9671103,0.06490612,0.0,0.6694759,0.019109843"
427,"0.0,0.0041655633,0.039602872,0.9192064,0.06416205,0.0,0.68320376,0.019633366"
428,"0.0,0.0011886088,0.043280333,1.0772352,0.067466915,0.0,0.63844603,0.016638342"
429,"0.0,0.0006649317,0.043883152,1.101109,0.06800756,0.0,0.63186586,0.01609769"
430,"0.0,0.0,0.052059002,1.4232464,0.07546045,0.0,0.54309356,0.008644812"
431,"0.0,0.0,0.045860127,1.1799719,0.069893114,0.0,0.6093761,0.014212136"
432,"0.0,0.0007303236,0.04407307,1.1101806,0.06830362,0.0,0.62837166,0.01580163"
433,"0.0,0.0,0.04661811,1.2095466,0.070587836,0.0,0.60158736,0.013517414"
434,"0.0,0.0012786258,0.043076005,1.0675626,0.067397475,0.0,0.64098924,0.016566224"
435,"0.0,0.004139296,0.039700333,0.9330505,0.06419531,0.0,0.678812,0.019741034"
436,"0.0,0.0,0.06803194,2.0463147,0.08980221,0.0,0.37455964,0.0"
437,"0.0,0.0,0.047122754,1.2294055,0.071020104,0.0,0.5962701,0.013085151"
438,"0.0,0.0018069474,0.04258839,1.0509804,0.06688559,0.0,0.64526975,0.017219663"
439,"0.0,0.0013838485,0.043105707,1.070982,0.067351006,0.0,0.6399051,0.016754244"
440,"0.0,0.0,0.05078592,1.3730857,0.07434819,0.0,0.5568278,0.009757064"
441,"0.0,0.005037053,0.03876613,0.89588,0.06335152,0.0,0.6890203,0.020579997"
442,"0.0,0.0,0.046912692,1.2190683,0.07065056,0.0,0.60017556,0.013454687"
443,"0.0,0.0,0.04911094,1.3057172,0.072660014,0.0,0.57655835,0.011445237"
444,"0.0,0.0,0.04525538,1.1522534,0.06945238,0.0,0.61751974,0.014438963"
445,"0.0,0.0,0.049473844,1.322299,0.073215775,0.0,0.57063776,0.010889474"
446,"0.0,0.0,0.047521055,1.2465792,0.07154706,0.0,0.5905039,0.01255819"
447,"0.0,0.0007275678,0.04358223,1.0819237,0.06792128,0.0,0.63791263,0.015788324"
448,"0.0,0.0010690624,0.04344879,1.0844929,0.0676341,0.0,0.6362499,0.016471155"
449,"0.0,0.0,0.048868723,1.2970246,0.072519824,0.0,0.5787492,0.011585426"
450,"0.0,0.00437933,0.03942902,0.91882086,0.06395447,0.0,0.68328744,0.019824881"
451,"0.0,0.0,0.049937166,1.3404977,0.07363221,0.0,0.5653383,0.010473041"
452,"0.0,0.0,0.062663764,1.8393327,0.08516824,0.0,0.4290679,0.0"
453,"0.0,0.0,0.049943134,1.3390095,0.07346867,0.0,0.5672017,0.010636583"
454,"0.0,0.0,0.04994891,1.3373792,0.07335204,0.0,0.56858414,0.010753218"
455,"0.0,0.002069356,0.042212196,1.0337634,0.0665583,0.0,0.65019196,0.017438062"
456,"0.0,0.010108244,0.03220069,0.5906025,0.057375304,0.0,0.7774374,0.025954785"
457,"0.0,0.00011125859,0.04449272,1.1244154,0.06849493,0.0,0.6258169,0.01561032"
458,"0.0,0.0010180026,0.043513637,1.0837333,0.06784217,0.0,0.63630855,0.016033199"
459,"0.0,0.0,0.044617698,1.1304762,0.068741,0.0,0.6236472,0.015364252"
460,"0.0,0.0,0.048970237,1.302067,0.07268196,0.0,0.5765022,0.011423295"
461,"0.0,0.007640234,0.035122767,0.7186819,0.060292464,0.0,0.7407128,0.022970343"
462,"0.0,0.004067366,0.039839115,0.936693,0.06441862,0.0,0.6776182,0.01938938"
463,"0.0,0.007903615,0.034949984,0.7336607,0.059841633,0.0,0.73598385,0.023617344"
464,"0.0,0.0042225695,0.03970755,0.93435645,0.064264804,0.0,0.6778956,0.019710392"
465,"0.0,0.009892644,0.032579564,0.6166357,0.05770032,0.0,0.769503,0.025919866"
466,"0.0,0.0,0.048862636,1.2975014,0.07257252,0.0,0.5779892,0.011532735"
467,"0.0,0.011611641,0.029379738,0.35722473,0.05567823,0.0,0.84630036,0.0278938"
468,"0.0,0.0060637,0.03706073,0.7869654,0.062237706,0.0,0.7212439,0.021101614"
469,"0.0,0.0055089463,0.03804084,0.8641643,0.06272871,0.0,0.6980839,0.021024205"
470,"0.0,0.0,0.05512643,1.5452614,0.07836287,0.0,0.50901496,0.0057423916"
471,"0.0,0.0014969641,0.042855147,1.0600637,0.067104496,0.0,0.6432201,0.016964694"
472,"0.0,0.00064247753,0.04395337,1.104907,0.06810797,0.0,0.63042295,0.015997281"
473,"0.0,0.0,0.060003143,1.7345899,0.08262487,0.0,0.4587766,0.0014803894"
474,"0.0,0.0,0.053676605,1.4860446,0.07685578,0.0,0.52660525,0.007249482"
475,"0.0,0.0,0.0543292,1.5122466,0.07753358,0.0,0.51901674,0.0065716747"
476,"0.0,0.0,0.055802524,1.568852,0.07877766,0.0,0.5040537,0.0053275954"
477,"0.0,0.0031598974,0.040594496,0.9627748,0.065082625,0.0,0.67123944,0.018636478"
478,"0.0,0.0071805883,0.03580226,0.73604167,0.06093502,0.0,0.7354293,0.022502042"
479,"0.0,0.0,0.044803638,1.1381111,0.06889426,0.0,0.62144595,0.01521099"
480,"0.0,0.008666001,0.03408085,0.6768618,0.059190042,0.0,0.75224596,0.024320032"
481,"0.0,0.0,0.045363475,1.1596094,0.0693569,0.0,0.61578435,0.014748349"
482,"0.0,0.0070389556,0.036247507,0.7916774,0.061054908,0.0,0.7185612,0.022657841"
483,"0.0,0.008475538,0.03421335,0.66432434,0.059450313,0.0,0.7561902,0.02402882"
484,"0.0,0.0,0.047234714,1.2349343,0.07119666,0.0,0.5938684,0.012908591"
485,"0.0,0.0055810446,0.037664574,0.81025285,0.06291954,0.0,0.71363544,0.020670533"
486,"0.0,0.0,0.051880613,1.4171104,0.07543385,0.0,0.5442728,0.008671405"
487,"0.0,0.008860065,0.033590894,0.635643,0.058855627,0.0,0.7645499,0.024428852"
488,"0.0,0.008313399,0.034277312,0.6742985,0.059520446,0.0,0.7530429,0.02395352"
489,"0.0,0.008460394,0.034376726,0.6854787,0.05948356,0.0,0.7496984,0.024057461"
490,"0.0,0.0049823183,0.03849764,0.87303627,0.06333861,0.0,0.6961996,0.020126577"
491,"0.0,0.007515064,0.03547995,0.7376939,0.060549203,0.0,0.7348275,0.023035388"
492,"0.0,0.007895663,0.034971595,0.7246518,0.05990609,0.0,0.7388434,0.02354136"
493,"0.0,0.0042327936,0.03924261,0.88157207,0.064238705,0.0,0.69408375,0.019381396"
494,"0.0,0.0,0.07281831,2.2364602,0.094254926,0.0,0.32135805,0.0"
495,"0.0,0.0036697686,0.040185794,0.94940436,0.06476873,0.0,0.6744577,0.018958304"
496,"0.0,0.0,0.05220156,1.4276066,0.07554129,0.0,0.54267216,0.008563964"
497,"0.0,0.0049769324,0.038618956,0.88629675,0.06332208,0.0,0.691869,0.020383937"
498,"0.0,0.0114319725,0.029954437,0.42773482,0.055764183,0.0,0.8260333,0.027490743"
499,"0.0,0.0,0.05202946,1.4207308,0.07538232,0.0,0.5447779,0.008722933"
500,"0.0,0.0,0.044928513,1.143686,0.06908145,0.0,0.61958253,0.015023803"
501,"0.0,0.0,0.046241783,1.19435,0.070133835,0.0,0.60636187,0.013971419"
502,"0.0,0.0018298877,0.042596944,1.0507382,0.066848256,0.0,0.6454892,0.017256998"
503,"0.0,0.009693956,0.032821357,0.6234149,0.057915263,0.0,0.76799196,0.025400698"
504,"0.0,0.0,0.047915228,1.2593734,0.071643874,0.0,0.5886551,0.012461385"
505,"0.0,0.0,0.055750083,1.5675359,0.07882442,0.0,0.5038873,0.0052808337"
506,"0.0,0.005323529,0.03826928,0.8751029,0.06297347,0.0,0.6946504,0.020827055"
507,"0.0,0.0,0.048897117,1.298154,0.07256647,0.0,0.5776672,0.011538783"
508,"0.0,0.0012512971,0.043193746,1.0741655,0.06736227,0.0,0.6393557,0.016742982"
509,"0.0,0.0043804543,0.039141886,0.90426725,0.06379566,0.0,0.68727475,0.019921795"
510,"0.0,0.0,0.044891875,1.1413772,0.06894775,0.0,0.6208571,0.015157507"
511,"0.0,0.004032256,0.03954226,0.9049326,0.064381756,0.0,0.68758893,0.019200858"
512,"0.0,0.0,0.04636678,1.1990707,0.0702914,0.0,0.60479945,0.013813848"
513,"0.0,0.0037494833,0.04027071,0.9568557,0.06470026,0.0,0.672098,0.019306995"
514,"0.0,0.0,0.044673502,1.1329947,0.06878931,0.0,0.62296295,0.015315942"
515,"0.0,0.0068185963,0.036181904,0.77832127,0.061102238,0.0,0.72329783,0.022465318"
516,"0.0,0.011192006,0.028180242,0.05549848,0.056773238,0.0,0.93537647,0.027043384"
517,"0.0,0.0,0.06162685,1.7986059,0.08411243,0.0,0.44094622,0.0"
518,"0.0,0.0,0.06568019,1.9571258,0.08783552,0.0,0.39753914,0.0"
519,"0.0,0.008682692,0.034146786,0.6820475,0.059192196,0.0,0.75071627,0.024329625"
520,"0.0,0.0,0.047272604,1.2334712,0.071082614,0.0,0.5960323,0.013022641"
521,"0.0,0.0,0.048834108,1.296978,0.07264945,0.0,0.5773574,0.011455802"
522,"0.0,0.0,0.050590355,1.3654888,0.07412082,0.0,0.5591683,0.0099844355"
523,"0.0,0.0052285315,0.038179718,0.8408497,0.06324506,0.0,0.7052643,0.020329874"
524,"0.0,0.0,0.04660619,1.2086836,0.070532575,0.0,0.6022707,0.013572676"
525,"0.0,0.010474229,0.031657934,0.5406887,0.057056274,0.0,0.7918876,0.026372474"
526,"0.0,0.0037217308,0.039940964,0.93584776,0.06459094,0.0,0.6784172,0.018955346"
527,"0.0,0.0015709689,0.042872585,1.0616724,0.067149326,0.0,0.642372,0.016955925"
528,"0.0,0.0065206247,0.0365736,0.7915715,0.061466403,0.0,0.7196789,0.021966815"
529,"0.0,0.008008096,0.034707554,0.68009484,0.0599623,0.0,0.75143564,0.023574326"
530,"0.0,0.0,0.04896861,1.3010609,0.07263185,0.0,0.5771202,0.011473406"
531,"0.0,0.005850772,0.037985038,0.86949164,0.062784865,0.0,0.6948973,0.021269372"
532,"0.0,0.0018313471,0.042419694,1.0428507,0.0666598,0.0,0.6482533,0.017427446"
533,"0.0,0.0054727835,0.0380827,0.86691093,0.06281798,0.0,0.69722784,0.02097316"
534,"0.0,0.0,0.045789987,1.1755528,0.069690675,0.0,0.61200637,0.014414576"
535,"0.0,0.000722385,0.04381022,1.0991008,0.068054445,0.0,0.63183415,0.016050808"
536,"0.0,0.0,0.05355133,1.4779184,0.07651937,0.0,0.5306529,0.007585885"
537,"0.0,0.0,0.04790581,1.2590084,0.07165259,0.0,0.5886599,0.01245266"
538,"0.0,0.0007606661,0.043914735,1.1005385,0.06828398,0.0,0.63113666,0.015622281"
539,"0.0,0.0014079874,0.042972837,1.0656009,0.06720386,0.0,0.64175,0.016881637"
540,"0.0,0.00027255248,0.044297088,1.1176373,0.06837094,0.0,0.62735474,0.015734319"
541,"0.0,0.011262657,0.028258115,0.018996477,0.057077635,0.0,0.9454711,0.027121257"
542,"0.0,3.6247075e-06,0.044565573,1.1280117,0.06863444,0.0,0.6242713,0.01547081"
543,"0.0,0.0,0.06549237,1.9487019,0.08750382,0.0,0.40099815,0.0"
544,"0.0,0.0,0.044918396,1.1431258,0.06904756,0.0,0.62009925,0.01505769"
545,"0.0,0.004581949,0.039063778,0.9027041,0.06369843,0.0,0.68770325,0.019962013"
546,"0.0,0.008171984,0.034519725,0.6900575,0.05965135,0.0,0.74853754,0.023839744"
547,"0.0,0.005506297,0.037793107,0.83134216,0.062762074,0.0,0.7082238,0.020870904"
548,"0.0,0.0,0.04948777,1.3237514,0.07327129,0.0,0.56969523,0.010833971"
549,"0.0,0.0,0.05696416,1.6155791,0.079844,0.0,0.4912849,0.004261261"
550,"0.0,0.0,0.050305672,1.3541625,0.07390205,0.0,0.5625428,0.010203203"
551,"0.0,0.0,0.04641539,1.1985812,0.07019021,0.0,0.60611165,0.0139150405"
552,"0.0,0.0,0.05054671,1.3644402,0.07418032,0.0,0.5589057,0.009924937"
553,"0.0,0.0,0.04674714,1.2131927,0.070538834,0.0,0.6015588,0.013566419"
554,"0.0,0.007064478,0.035792753,0.7502028,0.0607717,0.0,0.7317285,0.022745539"
555,"0.0,0.00033791177,0.044260174,1.1161475,0.068359114,0.0,0.6276346,0.015746139"
556,"0.0,0.0054798694,0.03763684,0.8083453,0.062822305,0.0,0.71503466,0.02064723"
557,"0.0,0.0064676898,0.036533367,0.76943845,0.061805464,0.0,0.72534007,0.021649998"
558,"0.0,0.0029809168,0.041089855,0.98943764,0.06537935,0.0,0.66319704,0.018725902"
559,"0.0,0.008754684,0.033780858,0.63604814,0.059168834,0.0,0.76401013,0.02435281"
560,"0.0,0.0,0.059355192,1.7071658,0.08198611,0.0,0.46674818,0.00211915"
561,"0.0,0.0055943956,0.03769336,0.84032553,0.06261333,0.0,0.70521736,0.02099109"
562,"0.0,0.006976056,0.036221467,0.78937304,0.061044946,0.0,0.71949416,0.022686608"
563,"0.0,0.011253999,0.028530633,0.11345583,0.056571804,0.0,0.9181402,0.027393777"
564,"0.0,0.0051140883,0.03864432,0.8883718,0.06327881,0.0,0.691205,0.020506004"
565,"0.0,0.0049804626,0.03856822,0.8844806,0.06331307,0.0,0.6924776,0.020364206"
566,"0.0,0.011296937,0.028641628,0.15220585,0.05638986,0.0,0.90680456,0.027504774"
567,"0.0,0.0,0.05436208,1.5108285,0.07734699,0.0,0.5211196,0.0067582726"
568,"0.0,0.0032060463,0.04067393,0.9555494,0.0654365,0.0,0.6728562,0.018073391"
569,"0.0,0.0,0.051416285,1.397232,0.07484352,0.0,0.5508506,0.0092617385"
570,"0.0,0.0,0.044724446,1.134114,0.068745375,0.0,0.6232812,0.01535988"
571,"0.0,0.0,0.048280627,1.2748678,0.07206926,0.0,0.5835304,0.012035994"
572,"0.0,0.0027435692,0.041508347,1.0075524,0.065848485,0.0,0.6577225,0.018256765"
573,"0.0,0.0,0.056181096,1.585246,0.07924949,0.0,0.4989306,0.0048557743"
574,"0.0,0.005784274,0.03764841,0.84971154,0.062229753,0.0,0.7027695,0.021671355"
575,"0.0,0.0,0.049436867,1.3196764,0.073063195,0.0,0.57192856,0.0110420585"
576,"0.0,0.01057237,0.03150502,0.53393865,0.056979198,0.0,0.793927,0.026351783"
577,"0.0,0.0,0.05746589,1.6348807,0.080352575,0.0,0.48589462,0.003752688"
578,"0.0,0.00086078886,0.043737065,1.0971935,0.06799514,0.0,0.63213885,0.016110111"
579,"0.0,0.0,0.046612363,1.2082201,0.07045151,0.0,0.6026738,0.013653742"
