movie_id,movie_embedding
356,"0.0,0.0,0.0,1.1870794,0.0,0.0,1.2255081,0.0"
357,"0.0,0.0,0.0,0.9728899,0.0,0.0,0.6907146,0.0"
358,"0.0,0.0,0.0,0.7779327,0.0,0.0,0.31033435,0.0"
359,"0.0,0.0,0.0,0.85718143,0.0,0.0,0.41357595,0.0"
360,"0.0,0.0,0.0,0.50419813,0.0,0.0,0.0,0.0"
361,"0.0,0.0,0.0,0.88051707,0.0,0.0,0.43870962,0.0"
362,"0.0,0.0,0.0,0.7514084,0.0,0.0,0.2394798,0.0"
363,"0.0,0.0,0.0,1.1126432,0.0,0.0,0.94816333,0.0"
364,"0.0,0.0,0.0,1.0232399,0.0,0.0,0.80618083,0.0"
365,"0.0,0.0,0.0,0.90459895,0.0,0.0,0.48644018,0.0"
366,"0.0,0.0,0.0,0.4742648,0.0,0.0,0.0,0.0"
367,"0.0,0.0,0.0,0.8210659,0.0,0.0,0.32300028,0.0"
368,"0.0,0.0,0.0,0.9019338,0.0,0.0,0.51435566,0.0"
369,"0.0,0.0,0.0,0.91100395,0.0,0.0,0.50080603,0.0"
370,"0.0,0.0,0.0,0.5764799,0.0,0.0,0.0075933468,0.0"
371,"0.0,0.0,0.0,0.60109985,0.0,0.0,0.10678381,0.0"
372,"0.0,0.0,0.0,0.8224901,0.0,0.0,0.35687912,0.0"
373,"0.0,0.0,0.0,1.0097241,0.0,0.0,0.7752775,0.0"
374,"0.0,0.0,0.0,0.06846243,0.0,0.0,0.0,0.0"
375,"0.0,0.0,0.0,0.8322412,0.0,0.0,0.377309,0.0"
376,"0.0,0.0,0.0,0.81899136,0.0,0.0,0.32580012,0.0"
377,"0.0,0.0,0.0,0.89886343,0.0,0.0,0.53337944,0.0"
378,"0.0,0.0,0.0,0.5160982,0.0,0.0,0.0,0.0"
379,"0.0,0.0,0.0,0.71304995,0.0,0.0,0.14583117,0.0"
380,"0.0,0.0,0.0,0.9433744,0.0,0.0,0.61919636,0.0"
381,"0.0,0.0,0.0,0.8765255,0.0,0.0,0.4391466,0.0"
382,"0.0,0.0,0.0,0.42276746,0.0,0.0,0.0,0.0"
383,"0.0,0.0,0.0,0.75762653,0.0,0.0,0.30475074,0.0"
384,"0.0,0.0,0.0,0.8033379,0.0,0.0,0.2864375,0.0"
385,"0.0,0.0,0.0,0.91794205,0.0,0.0,0.5177037,0.0"
386,"0.0,0.0,0.0,0.730181,0.0,0.0,0.25389972,0.0"
387,"0.0,0.0,0.0,0.5772496,0.0,0.0,0.01603583,0.0"
388,"0.0,0.0,0.0,0.9152106,0.0,0.0,0.50358486,0.0"
389,"0.0,0.0,0.0,0.9379089,0.0,0.0,0.56846434,0.0"
390,"0.0,0.0,0.0,0.7568858,0.0,0.0,0.2892315,0.0"
391,"0.0,0.0,0.0,0.89681673,0.0,0.0,0.47306642,0.0"
392,"0.0,0.0,0.0,0.72221977,0.0,0.0,0.19611566,0.0"
393,"0.0,0.0,0.0,0.12399793,0.0,0.0,0.0,0.0"
394,"0.0,0.0,0.0,0.8366478,0.0,0.0,0.3684582,0.0"
395,"0.0,0.0,0.0,0.8714961,0.0,0.0,0.4364063,0.0"
396,"0.0,0.0,0.0,0.8052334,0.0,0.0,0.34977007,0.0"
397,"0.0,0.0,0.0,0.56901157,0.0,0.0,0.0,0.0"
398,"0.0,0.0,0.0,0.9397607,0.0,0.0,0.58811873,0.0"
399,"0.0,0.0,0.0,0.84616697,0.0,0.0,0.4028421,0.0"
400,"0.0,0.0,0.0,0.86125743,0.0,0.0,0.42077175,0.0"
401,"0.0,0.0,0.0,0.70261234,0.0,0.0,0.14354378,0.0"
402,"0.0,0.0,0.0,0.7725533,0.0,0.0,0.24697648,0.0"
403,"0.0,0.0,0.0,0.85076684,0.0,0.0,0.40193808,0.0"
404,"0.0,0.0,0.0,0.92196906,0.0,0.0,0.5606054,0.0"
405,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
406,"0.0,0.0,0.0,0.885499,0.0,0.0,0.45181596,0.0"
407,"0.0,0.0,0.0,0.7722988,0.0,0.0,0.25806448,0.0"
408,"0.0,0.0,0.0,0.5914305,0.0,0.0,0.09814717,0.0"
409,"0.0,0.0,0.0,0.6350327,0.0,0.0,0.14314523,0.0"
410,"0.0,0.0,0.0,0.52639604,0.0,0.0,0.0,0.0"
411,"0.0,0.0,0.0,0.8617509,0.0,0.0,0.4161023,0.0"
412,"0.0,0.0,0.0,0.9656821,0.0,0.0,0.6306763,0.0"
413,"0.0,0.0,0.0,0.25842053,0.0,0.0,0.0,0.0"
414,"0.0,0.0,0.0,0.59147716,0.0,0.0,0.024409847,0.0"
415,"0.0,0.0,0.0,0.54929453,0.0,0.0,0.0,0.0"
416,"0.0,0.0,0.0,0.5145563,0.0,0.0,0.02326535,0.0"
417,"0.0,0.0,0.0,0.96847296,0.0,0.0,0.6831757,0.0"
418,"0.0,0.0,0.0,0.78871566,0.0,0.0,0.3342911,0.0"
419,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
420,"0.0,0.0,0.0,0.46139777,0.0,0.0,0.0,0.0"
421,"0.0,0.0,0.0,0.5428921,0.0,0.0,0.0,0.0"
422,"0.0,0.0,0.0,0.8090747,0.0,0.0,0.30498797,0.0"
423,"0.0,0.0,0.0,0.80796546,0.0,0.0,0.2953777,0.0"
424,"0.0,0.0,0.0,0.38081324,0.0,0.0,0.0,0.0"
425,"0.0,0.0,0.0,0.91706914,0.0,0.0,0.51060134,0.0"
426,"0.0,0.0,0.0,0.64548594,0.0,0.0,0.10719271,0.0"
427,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
428,"0.0,0.0,0.0,1.0354588,0.0,0.0,0.80118334,0.0"
429,"0.0,0.0,0.0,0.46400386,0.0,0.0,0.0,0.0"
430,"0.0,0.0,0.0,0.8568879,0.0,0.0,0.41316986,0.0"
431,"0.0,0.0,0.0,0.87458575,0.0,0.0,0.43677807,0.0"
432,"0.0,0.0,0.0,0.5880277,0.0,0.0,0.017911745,0.0"
433,"0.0,0.0,0.0,0.8196627,0.0,0.0,0.31623876,0.0"
434,"0.0,0.0,0.0,0.8250465,0.0,0.0,0.3410375,0.0"
435,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
436,"0.0,0.0,0.0,0.5573052,0.0,0.0,0.048197515,0.0"
437,"0.0,0.0,0.0,0.41963816,0.0,0.0,0.0,0.0"
438,"0.0,0.0,0.0,0.59611845,0.0,0.0,0.03064977,0.0"
439,"0.0,0.0,0.0,0.84758496,0.0,0.0,0.39928064,0.0"
440,"0.0,0.0,0.0,1.0375812,0.0,0.0,0.8536207,0.0"
441,"0.0,0.0,0.0,1.0129037,0.0,0.0,0.7911231,0.0"
442,"0.0,0.0,0.0,0.6899424,0.0,0.0,0.1265789,0.0"
443,"0.0,0.0,0.0,0.88821745,0.0,0.0,0.5126536,0.0"
444,"0.0,0.0,0.0,0.35077125,0.0,0.0,0.0,0.0"
445,"0.0,0.0,0.0,0.44023073,0.0,0.0,0.0,0.0"
446,"0.0,0.0,0.0,0.9794977,0.0,0.0,0.66879535,0.0"
447,"0.0,0.0,0.0,0.33499986,0.0,0.0,0.0,0.0"
448,"0.0,0.0,0.0,0.92631716,0.0,0.0,0.5358042,0.0"
449,"0.0,0.0,0.0,0.9729723,0.0,0.0,0.69105244,0.0"
450,"0.0,0.0,0.0,0.8332224,0.0,0.0,0.3715034,0.0"
451,"0.0,0.0,0.0,0.61564755,0.0,0.0,0.11841573,0.0"
452,"0.0,0.0,0.0,0.66776603,0.0,0.0,0.1885022,0.0"
453,"0.0,0.0,0.0,0.7667002,0.0,0.0,0.2251015,0.0"
454,"0.0,0.0,0.0,0.90891933,0.0,0.0,0.49310037,0.0"
455,"0.0,0.0,0.0,0.55001783,0.0,0.0,0.042274296,0.0"
456,"0.0,0.0,0.0,1.0481703,0.0,0.0,0.8342636,0.0"
457,"0.0,0.0,0.0,1.1288044,0.0,0.0,1.0895588,0.0"
458,"0.0,0.0,0.0,0.664569,0.0,0.0,0.17989387,0.0"
459,"0.0,0.0,0.0,0.6132652,0.0,0.0,0.036123324,0.0"
460,"0.0,0.0,0.0,0.7276205,0.0,0.0,0.18846834,0.0"
461,"0.0,0.0,0.0,1.0341871,0.0,0.0,0.8054787,0.0"
462,"0.0,0.0,0.0,0.3501164,0.0,0.0,0.0,0.0"
463,"0.0,0.0,0.0,0.73501384,0.0,0.0,0.26225328,0.0"
464,"0.0,0.0,0.0,0.40489098,0.0,0.0,0.0,0.0"
465,"0.0,0.0,0.0,0.9540045,0.0,0.0,0.6053291,0.0"
466,"0.0,0.0,0.0,0.5205239,0.0,0.0,0.0,0.0"
467,"0.0,0.0,0.0,0.53682446,0.0,0.0,0.0,0.0"
468,"0.0,0.0,0.0,0.88919485,0.0,0.0,0.4844906,0.0"
469,"0.0,0.0,0.0,0.59408355,0.0,0.0,0.098697126,0.0"
470,"0.0,0.0,0.0,0.62124574,0.0,0.0,0.06084409,0.0"
471,"0.0,0.0,0.0,0.9320019,0.0,0.0,0.5940815,0.0"
472,"0.0,0.0,0.0,0.47621465,0.0,0.0,0.0,0.0"
473,"0.0,0.0,0.0,0.22948956,0.0,0.0,0.0,0.0"
474,"0.0,0.0,0.0,0.99291635,0.0,0.0,0.7602658,0.0"
475,"0.0,0.0,0.0,1.0360318,0.0,0.0,0.80418795,0.0"
476,"0.0,0.0,0.0,0.6362394,0.0,0.0,0.14222053,0.0"
477,"0.0,0.0,0.0,0.9815461,0.0,0.0,0.67137253,0.0"
478,"0.0,0.0,0.0,0.63877517,0.0,0.0,0.0890654,0.0"
479,"0.0,0.0,0.0,0.5981253,0.0,0.0,0.00931246,0.0"
480,"0.0,0.0,0.0,1.0199959,0.0,0.0,0.822295,0.0"
481,"0.0,0.0,0.0,0.8767834,0.0,0.0,0.4449322,0.0"
482,"0.0,0.0,0.0,0.91817164,0.0,0.0,0.5430685,0.0"
483,"0.0,0.0,0.0,0.8702177,0.0,0.0,0.4341,0.0"
484,"0.0,0.0,0.0,0.63299173,0.0,0.0,0.09656519,0.0"
485,"0.0,0.0,0.0,0.2580452,0.0,0.0,0.0,0.0"
486,"0.0,0.0,0.0,0.73963124,0.0,0.0,0.20012075,0.0"
487,"0.0,0.0,0.0,0.51802903,0.0,0.0,0.0,0.0"
488,"0.0,0.0,0.0,0.9194964,0.0,0.0,0.518175,0.0"
489,"0.0,0.0,0.0,0.4878816,0.0,0.0,0.0,0.0"
490,"0.0,0.0,0.0,0.8206148,0.0,0.0,0.32158658,0.0"
491,"0.0,0.0,0.0,0.9538821,0.0,0.0,0.6051593,0.0"
492,"0.0,0.0,0.0,0.990181,0.0,0.0,0.7355381,0.0"
493,"0.0,0.0,0.0,0.8943744,0.0,0.0,0.46545306,0.0"
494,"0.0,0.0,0.0,0.7573408,0.0,0.0,0.20112622,0.0"
495,"0.0,0.0,0.0,0.9177453,0.0,0.0,0.5135158,0.0"
496,"0.0,0.0,0.0,0.7778133,0.0,0.0,0.30554277,0.0"
497,"0.0,0.0,0.0,1.0111759,0.0,0.0,0.7918331,0.0"
498,"0.0,0.0,0.0,0.8523647,0.0,0.0,0.39991298,0.0"
499,"0.0,0.0,0.0,0.8264089,0.0,0.0,0.33111697,0.0"
500,"0.0,0.0,0.0,0.90229934,0.0,0.0,0.52372336,0.0"
501,"0.0,0.0,0.0,0.9811286,0.0,0.0,0.6705155,0.0"
502,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
503,"0.0,0.0,0.0,0.8394911,0.0,0.0,0.38643852,0.0"
504,"0.0,0.0,0.0,0.67775697,0.0,0.0,0.11672948,0.0"
505,"0.0,0.0,0.0,0.64528006,0.0,0.0,0.08380622,0.0"
506,"0.0,0.0,0.0,0.94021237,0.0,0.0,0.57112724,0.0"
507,"0.0,0.0,0.0,0.8988778,0.0,0.0,0.47845113,0.0"
508,"0.0,0.0,0.0,1.0814822,0.0,0.0,0.9176309,0.0"
509,"0.0,0.0,0.0,1.0178936,0.0,0.0,0.76128155,0.0"
510,"0.0,0.0,0.0,0.7267262,0.0,0.0,0.24955675,0.0"
511,"0.0,0.0,0.0,0.5319368,0.0,0.0,0.015384372,0.0"
512,"0.0,0.0,0.0,0.65940696,0.0,0.0,0.070896104,0.0"
513,"0.0,0.0,0.0,0.674523,0.0,0.0,0.12630391,0.0"
514,"0.0,0.0,0.0,0.86802435,0.0,0.0,0.43685013,0.0"
515,"0.0,0.0,0.0,1.0432405,0.0,0.0,0.8247359,0.0"
516,"0.0,0.0,0.0,0.6941271,0.0,0.0,0.21068892,0.0"
517,"0.0,0.0,0.0,0.85801625,0.0,0.0,0.40454665,0.0"
518,"0.0,0.0,0.0,0.6656479,0.0,0.0,0.11691269,0.0"
519,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
520,"0.0,0.0,0.0,0.7427306,0.0,0.0,0.20237692,0.0"
521,"0.0,0.0,0.0,0.8643015,0.0,0.0,0.41198584,0.0"
522,"0.0,0.0,0.0,0.93246335,0.0,0.0,0.5539554,0.0"
523,"0.0,0.0,0.0,0.9159193,0.0,0.0,0.51166886,0.0"
524,"0.0,0.0,0.0,0.98438144,0.0,0.0,0.67884785,0.0"
525,"0.0,0.0,0.0,0.85027593,0.0,0.0,0.40257353,0.0"
526,"0.0,0.0,0.0,0.84901106,0.0,0.0,0.39818376,0.0"
527,"0.0,0.0,0.0,1.5178626,0.0,0.0,1.9961317,0.0"
528,"0.0,0.0,0.0,0.7665982,0.0,0.0,0.29610464,0.0"
529,"0.0,0.0,0.0,1.1594377,0.0,0.0,1.1182964,0.0"
530,"0.0,0.0,0.0,0.7915561,0.0,0.0,0.32818907,0.0"
531,"0.0,0.0,0.0,0.96768117,0.0,0.0,0.6376574,0.0"
532,"0.0,0.0,0.0,0.7619995,0.0,0.0,0.22113974,0.0"
533,"0.0,0.0,0.0,0.18143085,0.0,0.0,0.0,0.0"
534,"0.0,0.0,0.0,1.0056968,0.0,0.0,0.7397,0.0"
535,"0.0,0.0,0.0,1.0022404,0.0,0.0,0.7230602,0.0"
536,"0.0,0.0,0.0,0.8104147,0.0,0.0,0.3513891,0.0"
537,"0.0,0.0,0.0,0.55762905,0.0,0.0,0.04801679,0.0"
538,"0.0,0.0,0.0,0.99436384,0.0,0.0,0.702141,0.0"
539,"0.0,0.0,0.0,0.96984786,0.0,0.0,0.6892893,0.0"
540,"0.0,0.0,0.0,0.011733472,0.0,0.0,0.0,0.0"
541,"0.0,0.0,0.0,1.2139769,0.0,0.0,1.2690756,0.0"
542,"0.0,0.0,0.0,0.43476218,0.0,0.0,0.0,0.0"
543,"0.0,0.0,0.0,0.8026401,0.0,0.0,0.28356722,0.0"
544,"0.0,0.0,0.0,0.64719266,0.0,0.0,0.07971352,0.0"
545,"0.0,0.0,0.0,0.88037795,0.0,0.0,0.4491276,0.0"
546,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
547,"0.0,0.0,0.0,0.71028674,0.0,0.0,0.14662766,0.0"
548,"0.0,0.0,0.0,0.5117396,0.0,0.0,0.0,0.0"
549,"0.0,0.0,0.0,1.0150816,0.0,0.0,0.7090902,0.0"
550,"0.0,0.0,0.0,0.82203466,0.0,0.0,0.3227525,0.0"
551,"0.0,0.0,0.0,1.000489,0.0,0.0,0.7638541,0.0"
552,"0.0,0.0,0.0,0.8263077,0.0,0.0,0.3308862,0.0"
553,"0.0,0.0,0.0,1.0197511,0.0,0.0,0.74844635,0.0"
554,"0.0,0.0,0.0,0.61525303,0.0,0.0,0.072071716,0.0"
555,"0.0,0.0,0.0,1.0725389,0.0,0.0,0.9573247,0.0"
556,"0.0,0.0,0.0,1.0846243,0.0,0.0,0.87980545,0.0"
557,"0.0,0.0,0.0,0.84678036,0.0,0.0,0.4006548,0.0"
558,"0.0,0.0,0.0,0.69149095,0.0,0.0,0.12770253,0.0"
559,"0.0,0.0,0.0,0.7476142,0.0,0.0,0.21548417,0.0"
560,"0.0,0.0,0.0,0.83971995,0.0,0.0,0.3804389,0.0"
561,"0.0,0.0,0.0,0.78530717,0.0,0.0,0.28288776,0.0"
562,"0.0,0.0,0.0,1.0804508,0.0,0.0,0.9165944,0.0"
563,"0.0,0.0,0.0,0.910081,0.0,0.0,0.501279,0.0"
564,"0.0,0.0,0.0,0.6632909,0.0,0.0,0.1210929,0.0"
565,"0.0,0.0,0.0,0.8592949,0.0,0.0,0.4422897,0.0"
566,"0.0,0.0,0.0,0.6568293,0.0,0.0,0.10404801,0.0"
567,"0.0,0.0,0.0,0.7953974,0.0,0.0,0.3347733,0.0"
568,"0.0,0.0,0.0,0.8670463,0.0,0.0,0.42604578,0.0"
569,"0.0,0.0,0.0,0.6185627,0.0,0.0,0.06344879,0.0"
570,"0.0,0.0,0.0,0.8690126,0.0,0.0,0.42736685,0.0"
571,"0.0,0.0,0.0,0.84483284,0.0,0.0,0.39467603,0.0"
572,"0.0,0.0,0.0,0.83631027,0.0,0.0,0.3814923,0.0"
573,"0.0,0.0,0.0,0.9191781,0.0,0.0,0.5219584,0.0"
574,"0.0,0.0,0.0,1.0034989,0.0,0.0,0.7288022,0.0"
575,"0.0,0.0,0.0,0.44948736,0.0,0.0,0.0,0.0"
576,"0.0,0.0,0.0,0.81910706,0.0,0.0,0.31657836,0.0"
577,"0.0,0.0,0.0,0.544089,0.0,0.0,0.0,0.0"
578,"0.0,0.0,0.0,0.91387695,0.0,0.0,0.50961244,0.0"
579,"0.0,0.0,0.0,0.78319335,0.0,0.0,0.27041942,0.0"
580,"0.0,0.0,0.0,0.80713445,0.0,0.0,0.3495576,0.0"
581,"0.0,0.0,0.0,1.1418035,0.0,0.0,1.0196502,0.0"
582,"0.0,0.0,0.0,0.7687531,0.0,0.0,0.24039778,0.0"
583,"0.0,0.0,0.0,0.7985151,0.0,0.0,0.33506745,0.0"
584,"0.0,0.0,0.0,0.8104245,0.0,0.0,0.35272834,0.0"
585,"0.0,0.0,0.0,0.6541382,0.0,0.0,0.098420694,0.0"
586,"0.0,0.0,0.0,0.8371566,0.0,0.0,0.3670881,0.0"
587,"0.0,0.0,0.0,0.9061706,0.0,0.0,0.5274212,0.0"
588,"0.0,0.0,0.0,1.0499277,0.0,0.0,0.88249505,0.0"
589,"0.0,0.0,0.0,1.1678135,0.0,0.0,1.1896338,0.0"
590,"0.0,0.0,0.0,1.0957587,0.0,0.0,0.9515637,0.0"
591,"0.0,0.0,0.0,0.8222505,0.0,0.0,0.3634573,0.0"
592,"0.0,0.0,0.0,0.9601164,0.0,0.0,0.62352735,0.0"
593,"0.0,0.0,0.0,1.2957703,0.0,0.0,1.4497352,0.0"
594,"0.0,0.0,0.0,0.9353671,0.0,0.0,0.5812994,0.0"
595,"0.0,0.0,0.0,0.9793223,0.0,0.0,0.6980681,0.0"
596,"0.0,0.0,0.0,0.9534091,0.0,0.0,0.62943584,0.0"
597,"0.0,0.0,0.0,0.9374958,0.0,0.0,0.6050241,0.0"
598,"0.0,0.0,0.0,0.864336,0.0,0.0,0.42567134,0.0"
599,"0.0,0.0,0.0,1.1313531,0.0,0.0,1.0290655,0.0"
600,"0.0,0.0,0.0,0.9158583,0.0,0.0,0.5369775,0.0"
601,"0.0,0.0,0.0,0.86360633,0.0,0.0,0.427143,0.0"
602,"0.0,0.0,0.0,0.9258541,0.0,0.0,0.5646139,0.0"
603,"0.0,0.0,0.0,0.7516211,0.0,0.0,0.2180266,0.0"
604,"0.0,0.0,0.0,0.9119341,0.0,0.0,0.5444715,0.0"
605,"0.0,0.0,0.0,0.8208187,0.0,0.0,0.3600142,0.0"
606,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
607,"0.0,0.0,0.0,0.8405185,0.0,0.0,0.3913154,0.0"
608,"0.0,0.0,0.0,1.2512589,0.0,0.0,1.3344262,0.0"
609,"0.0,0.0,0.0,0.72751623,0.0,0.0,0.1871254,0.0"
610,"0.0,0.0,0.0,0.94355834,0.0,0.0,0.6374742,0.0"
611,"0.0,0.0,0.0,0.34795338,0.0,0.0,0.0,0.0"
612,"0.0,0.0,0.0,0.18227455,0.0,0.0,0.0,0.0"
613,"0.0,0.0,0.0,0.93339026,0.0,0.0,0.5543319,0.0"
614,"0.0,0.0,0.0,0.7407011,0.0,0.0,0.26692957,0.0"
615,"0.0,0.0,0.0,0.9581374,0.0,0.0,0.6132273,0.0"
616,"0.0,0.0,0.0,0.8787993,0.0,0.0,0.44513136,0.0"
617,"0.0,0.0,0.0,0.7052206,0.0,0.0,0.22869253,0.0"
618,"0.0,0.0,0.0,0.77545214,0.0,0.0,0.2503792,0.0"
619,"0.0,0.0,0.0,0.52213955,0.0,0.0,0.0,0.0"
620,"0.0,0.0,0.0,0.8223002,0.0,0.0,0.37643147,0.0"
621,"0.0,0.0,0.0,0.9079032,0.0,0.0,0.49515435,0.0"
623,"0.0,0.0,0.0,0.7927487,0.0,0.0,0.2973883,0.0"
624,"0.0,0.0,0.0,0.8054785,0.0,0.0,0.34311256,0.0"
625,"0.0,0.0,0.0,0.85001564,0.0,0.0,0.40070552,0.0"
626,"0.0,0.0,0.0,0.76572317,0.0,0.0,0.23592749,0.0"
627,"0.0,0.0,0.0,0.8486515,0.0,0.0,0.39650777,0.0"
628,"0.0,0.0,0.0,1.0336261,0.0,0.0,0.7959762,0.0"
629,"0.0,0.0,0.0,0.85624766,0.0,0.0,0.41253826,0.0"
630,"0.0,0.0,0.0,0.85149086,0.0,0.0,0.4035173,0.0"
631,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
632,"0.0,0.0,0.0,0.88212156,0.0,0.0,0.44407547,0.0"
633,"0.0,0.0,0.0,0.68509895,0.0,0.0,0.14728843,0.0"
634,"0.0,0.0,0.0,0.76248676,0.0,0.0,0.23206803,0.0"
635,"0.0,0.0,0.0,0.6854304,0.0,0.0,0.20018263,0.0"
636,"0.0,0.0,0.0,0.8358142,0.0,0.0,0.38587597,0.0"
637,"0.0,0.0,0.0,0.73894894,0.0,0.0,0.20663655,0.0"
638,"0.0,0.0,0.0,0.62723786,0.0,0.0,0.09571685,0.0"
639,"0.0,0.0,0.0,0.5999412,0.0,0.0,0.029223084,0.0"
640,"0.0,0.0,0.0,0.3572425,0.0,0.0,0.0,0.0"
641,"0.0,0.0,0.0,0.7542837,0.0,0.0,0.2221747,0.0"
642,"0.0,0.0,0.0,0.8017209,0.0,0.0,0.3464229,0.0"
643,"0.0,0.0,0.0,0.733392,0.0,0.0,0.1947587,0.0"
644,"0.0,0.0,0.0,0.7402047,0.0,0.0,0.21088718,0.0"
645,"0.0,0.0,0.0,0.9230493,0.0,0.0,0.52900213,0.0"
647,"0.0,0.0,0.0,0.9350506,0.0,0.0,0.5551653,0.0"
648,"0.0,0.0,0.0,0.8791602,0.0,0.0,0.47153515,0.0"
649,"0.0,0.0,0.0,0.90785956,0.0,0.0,0.49530753,0.0"
650,"0.0,0.0,0.0,0.63604414,0.0,0.0,0.13950458,0.0"
651,"0.0,0.0,0.0,0.61104566,0.0,0.0,0.054922644,0.0"
652,"0.0,0.0,0.0,0.7310068,0.0,0.0,0.25000483,0.0"
653,"0.0,0.0,0.0,0.84349823,0.0,0.0,0.3914782,0.0"
654,"0.0,0.0,0.0,0.8351605,0.0,0.0,0.39716592,0.0"
655,"0.0,0.0,0.0,0.78312343,0.0,0.0,0.2580492,0.0"
656,"0.0,0.0,0.0,0.7805231,0.0,0.0,0.25342178,0.0"
657,"0.0,0.0,0.0,0.84498984,0.0,0.0,0.39331093,0.0"
658,"0.0,0.0,0.0,0.84310365,0.0,0.0,0.3870892,0.0"
659,"0.0,0.0,0.0,0.788434,0.0,0.0,0.28271306,0.0"
660,"0.0,0.0,0.0,0.8203682,0.0,0.0,0.3656521,0.0"
661,"0.0,0.0,0.0,0.90756786,0.0,0.0,0.51598,0.0"
662,"0.0,0.0,0.0,0.6966316,0.0,0.0,0.16031939,0.0"
663,"0.0,0.0,0.0,0.86652154,0.0,0.0,0.43091062,0.0"
664,"0.0,0.0,0.0,0.50070286,0.0,0.0,0.0,0.0"
665,"0.0,0.0,0.0,0.9068227,0.0,0.0,0.49743217,0.0"
666,"0.0,0.0,0.0,0.8090848,0.0,0.0,0.35694078,0.0"
667,"0.0,0.0,0.0,0.547667,0.0,0.0,0.0,0.0"
668,"0.0,0.0,0.0,0.95349646,0.0,0.0,0.6046202,0.0"
669,"0.0,0.0,0.0,0.95151794,0.0,0.0,0.5959551,0.0"
670,"0.0,0.0,0.0,1.034573,0.0,0.0,0.80395555,0.0"
671,"0.0,0.0,0.0,1.0007708,0.0,0.0,0.76484084,0.0"
672,"0.0,0.0,0.0,0.8652219,0.0,0.0,0.43192527,0.0"
673,"0.0,0.0,0.0,0.52620435,0.0,0.0,0.0,0.0"
674,"0.0,0.0,0.0,0.6156912,0.0,0.0,0.051232714,0.0"
675,"0.0,0.0,0.0,0.88115495,0.0,0.0,0.44603372,0.0"
676,"0.0,0.0,0.0,0.8572171,0.0,0.0,0.41088206,0.0"
678,"0.0,0.0,0.0,1.1107509,0.0,0.0,0.9975313,0.0"
679,"0.0,0.0,0.0,0.91364753,0.0,0.0,0.50645787,0.0"
680,"0.0,0.0,0.0,0.7230606,0.0,0.0,0.21092802,0.0"
681,"0.0,0.0,0.0,0.87373155,0.0,0.0,0.42642283,0.0"
682,"0.0,0.0,0.0,0.83439505,0.0,0.0,0.37976864,0.0"
683,"0.0,0.0,0.0,0.93105674,0.0,0.0,0.56983435,0.0"
684,"0.0,0.0,0.0,0.711172,0.0,0.0,0.23431882,0.0"
685,"0.0,0.0,0.0,0.9026785,0.0,0.0,0.48381445,0.0"
687,"0.0,0.0,0.0,0.75388825,0.0,0.0,0.2852619,0.0"
688,"0.0,0.0,0.0,0.13660628,0.0,0.0,0.0,0.0"
690,"0.0,0.0,0.0,0.79772455,0.0,0.0,0.30167452,0.0"
691,"0.0,0.0,0.0,0.8231107,0.0,0.0,0.31830978,0.0"
692,"0.0,0.0,0.0,0.3018887,0.0,0.0,0.0,0.0"
693,"0.0,0.0,0.0,0.80552965,0.0,0.0,0.34425798,0.0"
694,"0.0,0.0,0.0,0.6176522,0.0,0.0,0.055922877,0.0"
695,"0.0,0.0,0.0,0.7623669,0.0,0.0,0.24571203,0.0"
696,"0.0,0.0,0.0,0.77553886,0.0,0.0,0.2709321,0.0"
697,"0.0,0.0,0.0,0.4717543,0.0,0.0,0.0,0.0"
698,"0.0,0.0,0.0,0.8406895,0.0,0.0,0.39454275,0.0"
699,"0.0,0.0,0.0,0.81221735,0.0,0.0,0.35731012,0.0"
700,"0.0,0.0,0.0,0.87024814,0.0,0.0,0.43588313,0.0"
701,"0.0,0.0,0.0,0.864413,0.0,0.0,0.42357847,0.0"
702,"0.0,0.0,0.0,0.9888129,0.0,0.0,0.6844583,0.0"
703,"0.0,0.0,0.0,0.5926798,0.0,0.0,0.09046918,0.0"
704,"0.0,0.0,0.0,0.49180144,0.0,0.0,0.0,0.0"
705,"0.0,0.0,0.0,0.7574345,0.0,0.0,0.22056952,0.0"
706,"0.0,0.0,0.0,0.8130127,0.0,0.0,0.36089367,0.0"
707,"0.0,0.0,0.0,0.6510894,0.0,0.0,0.11250459,0.0"
708,"0.0,0.0,0.0,0.8307086,0.0,0.0,0.34135053,0.0"
709,"0.0,0.0,0.0,0.6699433,0.0,0.0,0.14759326,0.0"
710,"0.0,0.0,0.0,0.6748975,0.0,0.0,0.13040404,0.0"
711,"0.0,0.0,0.0,0.5354817,0.0,0.0,0.0,0.0"
712,"0.0,0.0,0.0,0.9163756,0.0,0.0,0.5109511,0.0"
713,"0.0,0.0,0.0,0.8519578,0.0,0.0,0.40338594,0.0"
